repo,parent commit,idx,method name,rank,RR,AP,hit@10,corpus size,ground truth size
apache/commons-math,b736c8bda6122b7f9f69cf0f52d80a23c3910bd8,2242,guessParametersErrors,2.0,0.5,0.5,1.0,3053,1
apache/commons-math,5a8eff6985f294b5af93d7cee829b5cb4d7ad9dc,323,evaluate,182.0,0.005494505494505495,0.006896630340613743,0.0,8158,2
apache/commons-math,5a8eff6985f294b5af93d7cee829b5cb4d7ad9dc,374,optimize,1.0,1.0,0.505464480874317,1.0,8158,2
apache/commons-math,5a8eff6985f294b5af93d7cee829b5cb4d7ad9dc,413,optimize,1.0,1.0,0.5027027027027027,1.0,8158,2
apache/commons-math,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,3989,nextInt,1.0,1.0,0.4464285714285714,1.0,5607,4
apache/commons-math,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,3990,nextLong,2.0,0.5,0.41666666666666663,1.0,5607,4
apache/commons-math,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,3992,nextSecureInt,1.0,1.0,0.5238095238095238,1.0,5607,4
apache/commons-math,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,3993,nextSecureLong,1.0,1.0,0.5404761904761904,1.0,5607,4
apache/commons-math,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,3997,nextUniform,12.0,0.08333333333333333,0.08695760913060877,0.0,5607,4
apache/commons-math,abb1b3fdd6711eaa8ba9c8518cbb7ff83699df3f,1090,stationaryQuotientDifferenceWithShift,1.0,1.0,1.0,1.0,5362,1
apache/commons-math,abb1b3fdd6711eaa8ba9c8518cbb7ff83699df3f,1091,progressiveQuotientDifferenceWithShift,1.0,1.0,1.0,1.0,5362,1
apache/commons-math,b42223e931116ad3e8a1b3b3451d6bb14b8af82f,3897,nextInt,3.0,0.3333333333333333,0.3333333333333333,1.0,5448,1
apache/commons-math,b42223e931116ad3e8a1b3b3451d6bb14b8af82f,3899,nextLong,2.0,0.5,0.5,1.0,5448,1
apache/commons-math,fa55b9f28039367542636a0a628aa05d596a6b62,2745,KMeansPlusPlusClusterer,173.0,0.005780346820809248,0.005780346820809248,0.0,5096,1
apache/commons-math,fa55b9f28039367542636a0a628aa05d596a6b62,2746,cluster,9.0,0.1111111111111111,0.1111111111111111,1.0,5096,1
apache/commons-math,55a655ca2bf64e8f916c96d4a891608f97df310a,5078,nextInt,2.0,0.5,0.27158070124601563,1.0,6972,4
apache/commons-math,55a655ca2bf64e8f916c96d4a891608f97df310a,5079,nextLong,2.0,0.5,0.2873271889400921,1.0,6972,4
apache/commons-math,55a655ca2bf64e8f916c96d4a891608f97df310a,5081,nextSecureInt,2.0,0.5,0.32231404958677684,1.0,6972,4
apache/commons-math,55a655ca2bf64e8f916c96d4a891608f97df310a,5082,nextSecureLong,2.0,0.5,0.36052123552123555,1.0,6972,4
apache/commons-math,55a655ca2bf64e8f916c96d4a891608f97df310a,3006,NaturalRanking,1147.0,0.0008718395815170009,0.001800665553357735,0.0,6972,4
apache/commons-math,13e5edb1b92974da02a10f56f7803be56d969445,3667,getPivotColumn,16.0,0.0625,0.0625,0.0,4752,1
apache/commons-math,13e5edb1b92974da02a10f56f7803be56d969445,3672,getEpsilon,163.0,0.006134969325153374,0.006134969325153374,0.0,4752,1
apache/commons-math,ace42058d67a52fb362543c5cf5aca64cf8de3e8,4303,Weight,524.0,0.0019083969465648854,0.0019083969465648854,0.0,6643,1
apache/commons-math,ace42058d67a52fb362543c5cf5aca64cf8de3e8,4325,squareRoot,414.0,0.0024154589371980675,0.0024154589371980675,0.0,6643,1
apache/commons-math,8a83581eaf0fb46000ffe3093b8b4152dcc18b91,3343,doubleValue,4.0,0.25,0.25,1.0,5541,1
apache/commons-math,8a83581eaf0fb46000ffe3093b8b4152dcc18b91,3345,floatValue,2.0,0.5,0.5,1.0,5541,1
apache/commons-math,ad923872f34675312d7ca774512d2e28e0052501,4628,doOptimize,25.0,0.04,0.04,0.0,5903,1
apache/commons-math,ad923872f34675312d7ca774512d2e28e0052501,4629,best,1.0,1.0,1.0,1.0,5903,1
apache/commons-math,8ed40d530295d819e0ca964b2d4542f6ca6a9929,3999,kolmogorovSmirnovStatistic,21.0,0.047619047619047616,0.047619047619047616,0.0,7595,1
apache/commons-math,8ed40d530295d819e0ca964b2d4542f6ca6a9929,4014,ksSum,5.0,0.2,0.2,1.0,7595,1
apache/commons-math,ebb3d8441054fee1d327b4010c1f0defd8222ffa,238,cumulativeProbability,1.0,1.0,0.6984126984126983,1.0,5597,3
